"","genes","Description","ENSEMBL","logFC","logCPM","F","PValue","FDR","Significance"
"12895","CTAGE3P","CTAGE family member 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:24348]","ENSG00000232872",-0.407667164239005,-1.39784371175819,0.505178134991161,0.483472176381033,1,"No"
"8204","MPP1","MAGUK p55 scaffold protein 1 [Source:HGNC Symbol;Acc:HGNC:7219]","ENSG00000130830",-0.0821516294166867,4.2147376125412,0.504870972081256,0.483603929331596,1,"No"
"11224","NANOS1","nanos C2HC-type zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:23044]","ENSG00000188613",0.29712215135422,3.44001157513857,0.504603732367386,0.483718607199742,1,"No"
"13302","HEATR4","HEAT repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:16761]","ENSG00000187105",0.193455058148751,1.69240385714186,0.504592492100003,0.483723431629129,1,"No"
"6238","SNORD100","small nucleolar RNA, C/D box 100 [Source:HGNC Symbol;Acc:HGNC:32763]","ENSG00000221500",-0.411051589595424,-1.7388220973449,0.504449796150286,0.483784685156887,1,"No"
"16188","LRRC37A","leucine rich repeat containing 37A [Source:HGNC Symbol;Acc:HGNC:29069]","ENSG00000176681",0.2422279621945,0.567515186346879,0.504432372219463,0.483792165435299,1,"No"
"7245","MGAM","maltase-glucoamylase [Source:HGNC Symbol;Acc:HGNC:7043]","ENSG00000257335",-0.348061458425399,0.420645078273568,0.504387240718129,0.483811541777101,1,"No"
"15748","DGKE","diacylglycerol kinase epsilon [Source:HGNC Symbol;Acc:HGNC:2852]","ENSG00000153933",-0.280844307610712,2.42476347341679,0.504364895728065,0.483821135654354,1,"No"
"4633","KLHL8","kelch like family member 8 [Source:HGNC Symbol;Acc:HGNC:18644]","ENSG00000145332",0.153341816497028,3.75758632993586,0.504125123963612,0.483924102509996,1,"No"
"14687","CTF1","cardiotrophin 1 [Source:HGNC Symbol;Acc:HGNC:2499]","ENSG00000150281",-0.174673780016483,3.00964486604847,0.504081064666227,0.483943027230851,1,"No"
"12431","ERBB3","erb-b2 receptor tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:3431]","ENSG00000065361",-0.277352943327076,4.20056005906405,0.503972891284334,0.483989496083238,1,"No"
"3953","PLD1","phospholipase D1 [Source:HGNC Symbol;Acc:HGNC:9067]","ENSG00000075651",-0.565569936068604,2.68404658225763,0.503952141829739,0.483998410444979,1,"No"
"15453","MAGOH2P","mago homolog 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:30148]","ENSG00000264176",-0.217501186386879,0.29038082761987,0.503727246719074,0.484095047497757,1,"No"
"15529","COIL","coilin [Source:HGNC Symbol;Acc:HGNC:2184]","ENSG00000121058",0.0568778987278283,4.38144842189536,0.503727116022648,0.484095103667282,1,"No"
"7137","TSPAN12","tetraspanin 12 [Source:HGNC Symbol;Acc:HGNC:21641]","ENSG00000106025",0.151948540042176,4.35597102028037,0.503716400409192,0.484099708963976,1,"No"
"14009","PCSK6","proprotein convertase subtilisin/kexin type 6 [Source:HGNC Symbol;Acc:HGNC:8569]","ENSG00000140479",-0.300905617966775,3.63394727830126,0.503707342195776,0.484103602010314,1,"No"
"6714","HEY2-AS1","HEY2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55652]","ENSG00000237742",0.624174035595656,-1.55092893684808,0.503697588893474,0.484107793851734,1,"No"
"1556","HIPK1-AS1","HIPK1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50576]","ENSG00000235527",0.212403255126043,-0.486249503565529,0.503665945195381,0.484121394320979,1,"No"
"18466","TEF","TEF transcription factor, PAR bZIP family member [Source:HGNC Symbol;Acc:HGNC:11722]","ENSG00000167074",-0.10766324041888,4.91186390512141,0.503558761356959,0.484167466764468,1,"No"
"6139","SMPDL3A","sphingomyelin phosphodiesterase acid like 3A [Source:HGNC Symbol;Acc:HGNC:17389]","ENSG00000172594",-0.209622439437608,3.42614614492383,0.503479852745767,0.484201389982279,1,"No"
"1397","EXO5","exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:26115]","ENSG00000164002",0.134342186332817,1.99318652334351,0.503437056291873,0.484219790079959,1,"No"
"5836","SLC25A48","solute carrier family 25 member 48 [Source:HGNC Symbol;Acc:HGNC:30451]","ENSG00000145832",0.310234165170464,4.5631951631664,0.503306887315604,0.484275762780969,1,"No"
"12638","CACNA1C","calcium voltage-gated channel subunit alpha1 C [Source:HGNC Symbol;Acc:HGNC:1390]","ENSG00000151067",0.213418058030277,5.36838544153726,0.503237710010532,0.484305513499503,1,"No"
"15999","G6PC3","glucose-6-phosphatase catalytic subunit 3 [Source:HGNC Symbol;Acc:HGNC:24861]","ENSG00000141349",0.0809957314177228,6.31132087036821,0.503133205862385,0.484350462912865,1,"No"
"13627","HSP90AA1","heat shock protein 90 alpha family class A member 1 [Source:HGNC Symbol;Acc:HGNC:5253]","ENSG00000080824",0.114637751901269,10.0600884013282,0.502880998354545,0.484458971707985,1,"No"
"5294","MSX2","msh homeobox 2 [Source:HGNC Symbol;Acc:HGNC:7392]","ENSG00000120149",-0.991251876848764,2.03624518689187,0.502841924493155,0.484475786378025,1,"No"
"11213","ZDHHC16","zinc finger DHHC-type palmitoyltransferase 16 [Source:HGNC Symbol;Acc:HGNC:20714]","ENSG00000171307",-0.0534955744075369,4.86804980054755,0.502775061443658,0.48450456187196,1,"No"
"7870","EFHC2","EF-hand domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26233]","ENSG00000183690",0.198187222710026,4.27714798329972,0.502761161571813,0.484510544248902,1,"No"
"16421","CYB5A","cytochrome b5 type A [Source:HGNC Symbol;Acc:HGNC:2570]","ENSG00000166347",-0.145290202855921,4.93670236839249,0.502640647084881,0.484562417817735,1,"No"
"14302","PTPN9","protein tyrosine phosphatase non-receptor type 9 [Source:HGNC Symbol;Acc:HGNC:9661]","ENSG00000169410",-0.0976230073872939,5.57957650089807,0.50262663694304,0.484568448873381,1,"No"
"13956","ADAL","adenosine deaminase like [Source:HGNC Symbol;Acc:HGNC:31853]","ENSG00000168803",-0.105477756807646,3.7908143010413,0.502604097993761,0.484578151658342,1,"No"
"3889","ARPP21","cAMP regulated phosphoprotein 21 [Source:HGNC Symbol;Acc:HGNC:16968]","ENSG00000172995",0.337660383615414,4.07168756301343,0.502549402130773,0.484601699030348,1,"No"
"1017","MTX1","metaxin 1 [Source:HGNC Symbol;Acc:HGNC:7504]","ENSG00000173171",-0.0822516540170186,4.05414885307132,0.502483380708144,0.484630124802734,1,"No"
"10338","UCP3","uncoupling protein 3 [Source:HGNC Symbol;Acc:HGNC:12519]","ENSG00000175564",0.129598319389558,2.15671288104508,0.501942128116865,0.484863269643098,1,"No"
"18422","BCRP3","BCR pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:1016]","ENSG00000215481",0.30611143169552,-0.921299428378646,0.501913199109052,0.484875736176149,1,"No"
"1025","LINGO4","leucine rich repeat and Ig domain containing 4 [Source:HGNC Symbol;Acc:HGNC:31814]","ENSG00000213171",-0.333848995071125,-1.39367684198715,0.501775409477238,0.484935122056405,1,"No"
"10075","ATG16L2","autophagy related 16 like 2 [Source:HGNC Symbol;Acc:HGNC:25464]","ENSG00000168010",-0.1160997150747,5.78810251333223,0.501748812121836,0.484946586655183,1,"No"
"10138","PPP1R14B","protein phosphatase 1 regulatory inhibitor subunit 14B [Source:HGNC Symbol;Acc:HGNC:9057]","ENSG00000173457",-0.10812624019738,6.21461054342873,0.501521394242896,0.485044632247667,1,"No"
"15559","SPAG5","sperm associated antigen 5 [Source:HGNC Symbol;Acc:HGNC:13452]","ENSG00000076382",0.171015744941136,4.25994225282875,0.501481699419067,0.485061749131617,1,"No"
"4437","MCUB","mitochondrial calcium uniporter dominant negative subunit beta [Source:HGNC Symbol;Acc:HGNC:26076]","ENSG00000005059",0.10986064622609,5.26172115553129,0.501332821742352,0.485125956089689,1,"No"
"15612","SUMO2","small ubiquitin like modifier 2 [Source:HGNC Symbol;Acc:HGNC:11125]","ENSG00000188612",0.052349853741543,7.06888343715095,0.500978989475381,0.485278612284166,1,"No"
"9163","SQLE","squalene epoxidase [Source:HGNC Symbol;Acc:HGNC:11279]","ENSG00000104549",0.105827470668037,6.25501337921669,0.500936673533649,0.485296874381304,1,"No"
"3274","GNAI2","G protein subunit alpha i2 [Source:HGNC Symbol;Acc:HGNC:4385]","ENSG00000114353",0.0951437479440587,9.27364269575575,0.500815556402573,0.485349150786105,1,"No"
"17493","ERF","ETS2 repressor factor [Source:HGNC Symbol;Acc:HGNC:3444]","ENSG00000105722",-0.123969817482722,6.45006183649147,0.500686289020035,0.485404955522957,1,"No"
"2976","FOSL2","FOS like 2, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3798]","ENSG00000075426",-0.305364699806677,6.02909647487859,0.500663789278324,0.485414669774247,1,"No"
"3342","HESX1","HESX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:4877]","ENSG00000163666",-0.139632701932427,1.045077196865,0.500304138103854,0.485569993730333,1,"No"
"14216","GTF2A2","general transcription factor IIA subunit 2 [Source:HGNC Symbol;Acc:HGNC:4647]","ENSG00000140307",-0.0501858258209014,5.05848084849245,0.500217369236987,0.485607479558869,1,"No"
"312","NMNAT2","nicotinamide nucleotide adenylyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16789]","ENSG00000157064",0.36204881459306,4.23704034222578,0.50010786457249,0.485654794697439,1,"No"
"7165","KDM7A","lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]","ENSG00000006459",-0.157020920301865,3.84678147693276,0.500065413150016,0.485673139351984,1,"No"
"16072","RND2","Rho family GTPase 2 [Source:HGNC Symbol;Acc:HGNC:18315]","ENSG00000108830",0.150219068339406,6.16359359700445,0.4999774361456,0.485711160848358,1,"No"
"17711","ARHGAP45","Rho GTPase activating protein 45 [Source:HGNC Symbol;Acc:HGNC:17102]","ENSG00000180448",-0.21856836031566,3.26737611091576,0.499963320200259,0.485717261882598,1,"No"
"16742","ZNF335","zinc finger protein 335 [Source:HGNC Symbol;Acc:HGNC:15807]","ENSG00000198026",-0.0527007101873992,5.24008042453756,0.499808154277249,0.485784334511876,1,"No"
"6140","HECA","hdc homolog, cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:21041]","ENSG00000112406",-0.0882958156112329,5.03526531645766,0.499412857896903,0.485955277896956,1,"No"
"8110","AP1S2","adaptor related protein complex 1 subunit sigma 2 [Source:HGNC Symbol;Acc:HGNC:560]","ENSG00000182287",0.143657191563014,7.80347509852355,0.499351206296803,0.485981947936802,1,"No"
"17967","UNC13A","unc-13 homolog A [Source:HGNC Symbol;Acc:HGNC:23150]","ENSG00000130477",0.297504938368781,5.25665241346809,0.499337291370631,0.485987967777592,1,"No"
"9119","NDUFAF6","NADH:ubiquinone oxidoreductase complex assembly factor 6 [Source:HGNC Symbol;Acc:HGNC:28625]","ENSG00000156170",0.141257106284994,5.29234157336969,0.499281473577554,0.486012116804497,1,"No"
"13278","TMEM251","transmembrane protein 251 [Source:HGNC Symbol;Acc:HGNC:20218]","ENSG00000153485",-0.0799026205825622,2.8768942586124,0.499243809746934,0.48602841284626,1,"No"
"9060","CPP","ceruloplasmin pseudogene [Source:HGNC Symbol;Acc:HGNC:2322]","ENSG00000253525",-0.600166920443293,-1.78664504327909,0.499208601369192,0.486043647323746,1,"No"
"16515","ATP8B1-AS1","ATP8B1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56042]","ENSG00000267040",-0.263412446353252,0.107312436142792,0.499166687764229,0.48606178417399,1,"No"
"17054","PALM","paralemmin [Source:HGNC Symbol;Acc:HGNC:8594]","ENSG00000099864",0.0974846697358316,8.12293991500149,0.499131724001428,0.486076914568095,1,"No"
"16203","PSMD12","proteasome 26S subunit, non-ATPase 12 [Source:HGNC Symbol;Acc:HGNC:9557]","ENSG00000197170",0.0467283569474902,5.66912742872589,0.498907231890762,0.486174081457686,1,"No"
"354","SLC9C2","solute carrier family 9 member C2 (putative) [Source:HGNC Symbol;Acc:HGNC:28664]","ENSG00000162753",0.253941150884288,2.09919262828115,0.498597665952415,0.486308124934569,1,"No"
"13498","PABPN1","poly(A) binding protein nuclear 1 [Source:HGNC Symbol;Acc:HGNC:8565]","ENSG00000100836",-0.0829092479666055,6.63771692755293,0.498417077021301,0.486386349755333,1,"No"
"8636","TRPA1","transient receptor potential cation channel subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:497]","ENSG00000104321",-0.671451208575545,-1.37535393767307,0.498317225688272,0.486429611040715,1,"No"
"18007","PAK4","p21 (RAC1) activated kinase 4 [Source:HGNC Symbol;Acc:HGNC:16059]","ENSG00000130669",-0.120579551634795,5.42759809236833,0.498316936057121,0.486429736534933,1,"No"
"14008","TARS3","threonyl-tRNA synthetase 3 [Source:HGNC Symbol;Acc:HGNC:24728]","ENSG00000185418",0.0710738773530579,4.81959905473442,0.498298440629714,0.486437750528452,1,"No"
"4623","CFAP299","cilia and flagella associated protein 299 [Source:HGNC Symbol;Acc:HGNC:28554]","ENSG00000197826",-0.758574433674827,-1.26995519835572,0.498273692750726,0.486448474034569,1,"No"
"17632","CAPN12","calpain 12 [Source:HGNC Symbol;Acc:HGNC:13249]","ENSG00000182472",-0.782757689261615,-1.6613770354202,0.498170088326724,0.486493371237583,1,"No"
"8182","GRIA3","glutamate ionotropic receptor AMPA type subunit 3 [Source:HGNC Symbol;Acc:HGNC:4573]","ENSG00000125675",0.219128595446602,5.54470090076298,0.498025118650681,0.486556205977842,1,"No"
"3520","TMEM41A","transmembrane protein 41A [Source:HGNC Symbol;Acc:HGNC:30544]","ENSG00000163900",-0.0814939028308041,4.31758956135588,0.497976063662185,0.486577471183585,1,"No"
"3735","CACNA2D2","calcium voltage-gated channel auxiliary subunit alpha2delta 2 [Source:HGNC Symbol;Acc:HGNC:1400]","ENSG00000007402",-0.288696212744183,3.18235323310835,0.497943803528105,0.486591456725567,1,"No"
"11452","ZNF248","zinc finger protein 248 [Source:HGNC Symbol;Acc:HGNC:13041]","ENSG00000198105",-0.0738795304921072,5.35142580159649,0.497914501306455,0.486604160533367,1,"No"
"13002","POLR1D","RNA polymerase I and III subunit D [Source:HGNC Symbol;Acc:HGNC:20422]","ENSG00000186184",-0.063885863538123,5.5922617163631,0.497634071026458,0.486725767955431,1,"No"
"12982","FBXL3","F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599]","ENSG00000005812",-0.0929048691078389,6.26214590785823,0.497463543473808,0.486799741766471,1,"No"
"18498","SELENOO-AS1","SELENOO antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56048]","ENSG00000273137",-0.115968592838086,1.79480370992615,0.497447121508104,0.486806866523355,1,"No"
"14768","ABCC1","ATP binding cassette subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:51]","ENSG00000103222",-0.107867063411943,5.30628415783241,0.497284045725039,0.48687762743461,1,"No"
"8317","RBM10","RNA binding motif protein 10 [Source:HGNC Symbol;Acc:HGNC:9896]","ENSG00000182872",0.0644097879647444,6.82248326795568,0.497164124234503,0.486929674236488,1,"No"
"2088","NPAS2","neuronal PAS domain protein 2 [Source:HGNC Symbol;Acc:HGNC:7895]","ENSG00000170485",-0.163568716853518,4.09737297536471,0.497052801254975,0.486977997686112,1,"No"
"5571","SRA1","steroid receptor RNA activator 1 [Source:HGNC Symbol;Acc:HGNC:11281]","ENSG00000213523",-0.076594141745176,4.98169840103099,0.497034235381399,0.486986057615424,1,"No"
"14856","NUDT21","nudix hydrolase 21 [Source:HGNC Symbol;Acc:HGNC:13870]","ENSG00000167005",-0.0616519604240459,5.49466749849021,0.497013790333955,0.486994933605406,1,"No"
"16256","CEP295NL","CEP295 N-terminal like [Source:HGNC Symbol;Acc:HGNC:44659]","ENSG00000178404",0.274861575138144,-1.0060239622931,0.496916808190427,0.487037041070906,1,"No"
"3781","HIGD1A","HIG1 hypoxia inducible domain family member 1A [Source:HGNC Symbol;Acc:HGNC:29527]","ENSG00000181061",-0.108410952830187,6.52245822132368,0.496888430877795,0.487049363032244,1,"No"
"17151","ZNF730","zinc finger protein 730 [Source:HGNC Symbol;Acc:HGNC:32470]","ENSG00000183850",0.154888092660063,1.8928918308472,0.49651948901956,0.48720961275859,1,"No"
"16846","ZGPAT","zinc finger CCCH-type and G-patch domain containing [Source:HGNC Symbol;Acc:HGNC:15948]","ENSG00000197114",-0.0813617805796746,3.27579582452398,0.496255653896553,0.487324264412145,1,"No"
"5375","ACSL6","acyl-CoA synthetase long chain family member 6 [Source:HGNC Symbol;Acc:HGNC:16496]","ENSG00000164398",0.236074031918722,4.278659547942,0.496199032279745,0.487348875767025,1,"No"
"7760","PVRIG","PVR related immunoglobulin domain containing [Source:HGNC Symbol;Acc:HGNC:32190]","ENSG00000213413",0.264761146821537,0.456816427783443,0.496183722294218,0.487355530823292,1,"No"
"36","MED18","mediator complex subunit 18 [Source:HGNC Symbol;Acc:HGNC:25944]","ENSG00000130772",-0.115245965099309,3.08663628194072,0.496165827838513,0.487363309511838,1,"No"
"2512","CCDC74A","coiled-coil domain containing 74A [Source:HGNC Symbol;Acc:HGNC:25197]","ENSG00000163040",-0.142639977964454,4.68608616060883,0.496070901971922,0.487404577151441,1,"No"
"14841","MARVELD3","MARVEL domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30525]","ENSG00000140832",-0.359519907363293,1.00283367304158,0.495993346715723,0.487438297582941,1,"No"
"162","PRPF38A","pre-mRNA processing factor 38A [Source:HGNC Symbol;Acc:HGNC:25930]","ENSG00000134748",0.0763545077202153,6.59191955812818,0.495951292030489,0.487456584297474,1,"No"
"6009","ZFAND3","zinc finger AN1-type containing 3 [Source:HGNC Symbol;Acc:HGNC:18019]","ENSG00000156639",0.0686134202473359,7.59671525170617,0.495886871419573,0.487484598690992,1,"No"
"16630","DOK5","docking protein 5 [Source:HGNC Symbol;Acc:HGNC:16173]","ENSG00000101134",0.0970290149381088,6.56403745051018,0.495874264776684,0.487490081223567,1,"No"
"14065","INSYN1","inhibitory synaptic factor 1 [Source:HGNC Symbol;Acc:HGNC:33753]","ENSG00000205363",-0.167774053173879,6.53312869948133,0.495436790678836,0.487680400370062,1,"No"
"16865","ACTL10","actin like 10 [Source:HGNC Symbol;Acc:HGNC:16127]","ENSG00000288649",-0.23370133648255,0.282904968574479,0.495348263863929,0.487718928541275,1,"No"
"2589","ACTG2","actin gamma 2, smooth muscle [Source:HGNC Symbol;Acc:HGNC:145]","ENSG00000163017",0.867656560788937,1.38053225031013,0.495043709859247,0.487851514497333,1,"No"
"6706","IPCEF1","interaction protein for cytohesin exchange factors 1 [Source:HGNC Symbol;Acc:HGNC:21204]","ENSG00000074706",-0.491273476696961,0.456583707200839,0.495035770424968,0.48785497170807,1,"No"
"10887","XNDC1N","XRCC1 N-terminal domain containing 1, N-terminal like [Source:HGNC Symbol;Acc:HGNC:54661]","ENSG00000254469",-0.150695325341927,0.0193876596692153,0.495023653903039,0.487860247903639,1,"No"
"499","CFAP45","cilia and flagella associated protein 45 [Source:HGNC Symbol;Acc:HGNC:17229]","ENSG00000213085",0.257422519450022,4.83996674740901,0.49496988510689,0.487883662946885,1,"No"
"9503","ZFP37","ZFP37 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:12863]","ENSG00000136866",0.120661282780801,3.68139488052913,0.494950418914923,0.487892140486305,1,"No"
"13198","RPS19P3","ribosomal protein S19 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:23560]","ENSG00000240463",-0.304734770727338,-0.976429882245108,0.494926396589342,0.487902602570603,1,"No"
"4245","TBL1XR1","TBL1X/Y related 1 [Source:HGNC Symbol;Acc:HGNC:29529]","ENSG00000177565",-0.0678360255222036,6.91509340051919,0.49478734570692,0.487963168827071,1,"No"
"7329","MRPL32","mitochondrial ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:14035]","ENSG00000106591",-0.0768239026978626,4.27875629720608,0.494720179246413,0.487992429041464,1,"No"
"18282","ECH1","enoyl-CoA hydratase 1 [Source:HGNC Symbol;Acc:HGNC:3149]","ENSG00000104823",-0.0677274252310504,5.64675450959418,0.494513606063536,0.488082438747981,1,"No"
"9422","RNF20","ring finger protein 20 [Source:HGNC Symbol;Acc:HGNC:10062]","ENSG00000155827",0.0687581546529115,6.26242781340529,0.494437101001453,0.488115781315096,1,"No"
"4628","TMEM165","transmembrane protein 165 [Source:HGNC Symbol;Acc:HGNC:30760]","ENSG00000134851",-0.0699453890038616,6.11703557017489,0.494422816852908,0.488122007086898,1,"No"
